"StartDate","EndDate","QualtricsStatus","IPAddress","Progress","Duration","isFinishedSurvey","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Consent","prolific_id","Gender","Age","Ethnicity","Education","Employment","Income","Militarism_1","Militarism_2_reverse","Internationalism_1","Internationalism_2_reverse","Ideology_LR","PoliticalInterest","KnowledgeTest_Conservative","KnowledgeTest_NATO","KnowledgeTest_UK","KnowledgeTest_Zelensky","AttentionCheck","Control_First_Click","Control_Last_Click","Control_Page_Submit","Control_Click_Count","Control_Direct","Control_Indirect","Control_Economic","Control_Political","Control_General","Control_Threat","T1_First_Click","T1_Last_Click","T1_Page_Submit","T1_Click_Count","T1_Direct","T1_Indirect","T1_Economic","T1_Political","T1_General","T1_Threat","T2_First_Click","T2_Last_Click","T2_Page_Submit","T2_Click_Count","T2_Direct","T2_Indirect","T2_Economic","T2_Political","T2_General","T2_Threat","Knowledge_Score","Knowledge_Index","Ideology_Index","Militarism_Index","Internationalism_Index","Control_Nonmilitary_Index","T1_Nonmilitary_Index","T2_Nonmilitary_Index","Control_Overall_Index","T1_Overall_Index","T2_Overall_Index","Control_Time_Spent_Index","T1_Time_Spent_Index","T2_Time_Spent_Index","Treatment","Z","TreatmentGroup","Direct_Raw","Indirect_Raw","Economic_Raw","Political_Raw","General_Raw","Threat_Raw","Nonmilitary_Index_Raw","Overall_Index_Raw","Time_Spent_Index","Time_Cutoff","Direct","Indirect","Economic","Political","General","Threat","Nonmilitary_Index","Overall_Index"
"11/14/22 9:21","11/14/22 9:23","IP Address","24.211.210.47",100,121,TRUE,"11/14/22 9:23","R_1nTlAKAEvMnnACw",NA,NA,NA,NA,36.0249,-78.4744,"anonymous","EN","I agree","5d7cefc73f9ae70018b400f1",1,"35-44 years old",1,0,1,0,-1,0,-1,-1,7,1,1,0,1,1,3,25.396,40.26,41.352,8,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.75,0.7,-1,-2,0,NA,NA,0,NA,NA,41.352,NA,NA,"C",0,"C",0,0,0,0,1,2,0,0,41.352,0,-0.536495331038436,-1.62403535154527,-2.50432369404041,-2.88372059700751,-2.08015948365533,-2.15351126375343,-2.82075405776589,-2.57858901845838
"11/14/22 9:18","11/14/22 9:23","IP Address","73.137.122.164",100,313,TRUE,"11/14/22 9:23","R_2uUTQ2KDJWSQglG",NA,NA,NA,NA,34.0797,-83.9328,"anonymous","EN","I agree","5d75c56a52c89d0017df611c",0,"35-44 years old",0,1,1,0,-1,-1,1,1,0,1,1,0,1,1,3,100.544,130.988,132.082,8,0,1,1,1,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.75,0,-2,2,3,NA,NA,3,NA,NA,132.082,NA,NA,"C",0,"C",0,1,1,1,7,9,3,3,132.082,1,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,0.803771052417052,1.09382236379407,0.589241076757026,0.280489287545534
"11/14/22 9:20","11/14/22 9:23","IP Address","184.167.229.24",100,194,TRUE,"11/14/22 9:23","R_1JJchvWdgOltTaX",NA,NA,NA,NA,45.9979,-112.5988,"anonymous","EN","I agree","63213cae8cfeef4aa57d329f",1,"45-54 years old",1,0,1,0,-1,-1,1,-1,1,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.278,84.233,85.349,7,0,1,1,1,5,9,4,1,0.1,-2,0,NA,NA,3,NA,NA,3,NA,NA,85.349,"T",1,"T2",0,1,1,1,5,9,3,3,85.349,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,-0.157539126273742,1.09382236379407,0.589241076757026,0.280489287545534
"11/14/22 9:21","11/14/22 9:23","IP Address","174.249.160.82",100,118,TRUE,"11/14/22 9:23","R_238KAf2B91s405g",NA,NA,NA,NA,33.8229,-84.3535,"anonymous","EN","I agree","5f4d0dea00dba59727e12865",1,"35-44 years old",1,1,1,0,1,-1,1,-1,6,1,1,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.659,35.015,36.151,6,1,1,1,1,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.75,0.6,0,0,NA,3,NA,NA,4,NA,NA,36.151,NA,"T",1,"T1",1,1,1,1,6,8,3,4,36.151,0,1.85771517613309,0.613690778003282,0.397973920370762,0.345614453573934,0.323115963071655,0.629917559858711,0.589241076757026,1.23351538954684
"11/14/22 9:20","11/14/22 9:23","IP Address","107.213.128.60",100,199,TRUE,"11/14/22 9:23","R_2Bm8VzRpaSFxIdG",NA,NA,NA,NA,26.737,-80.2758,"anonymous","EN","I agree","626805a1a733f39a611c7064",1,"45-54 years old",1,1,1,1,0,0,1,1,0,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.649,70.907,72.129,9,0,0,1,1,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0,2,NA,2,NA,NA,2,NA,NA,72.129,NA,"T",1,"T1",0,0,1,1,10,8,2,2,72.129,0,-0.536495331038436,-1.62403535154527,0.397973920370762,0.345614453573934,2.24573632045324,0.629917559858711,-0.547423968083947,-0.672536814455769
"11/14/22 9:21","11/14/22 9:23","IP Address","97.83.110.24",100,103,TRUE,"11/14/22 9:23","R_3oFlEL5xgjzQ53V",NA,NA,NA,NA,43.9697,-86.4417,"anonymous","EN","I agree","59add1735e7f4800010ef002",1,"35-44 years old",1,1,1,1,1,1,1,-1,4,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.38,34.692,35.906,7,0,1,1,1,3,4,4,1,0.4,2,0,NA,NA,3,NA,NA,3,NA,NA,35.906,"T",1,"T2",0,1,1,1,3,4,3,3,35.906,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,-1.11884930496454,-1.22570165588271,0.589241076757026,0.280489287545534
"11/14/22 9:18","11/14/22 9:23","IP Address","104.11.200.201",100,327,TRUE,"11/14/22 9:23","R_2ykJHB3dhzaZqM3",NA,NA,NA,NA,30.0516,-95.4707,"anonymous","EN","I agree","5e7b9a17aa127708ed804d16",0,"35-44 years old",1,0,1,1,-1,-1,1,0,0,1,1,1,1,1,3,62.327,93.259,94.106,7,0,1,1,1,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,-2,1,3,NA,NA,3,NA,NA,94.106,NA,NA,"C",0,"C",0,1,1,1,6,8,3,3,94.106,1,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,0.323115963071655,0.629917559858711,0.589241076757026,0.280489287545534
"11/14/22 9:20","11/14/22 9:23","IP Address","66.76.37.82",100,210,TRUE,"11/14/22 9:23","R_1NFArSzkUCtUAD2",NA,NA,NA,NA,30.6032,-96.3136,"anonymous","EN","I agree","5f8cfa7c9d47214a4b02c17d",0,"18-24 years old",0,0,0,0,-1,-1,1,0,3,1,1,1,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.471,109.203,111.265,9,1,1,1,1,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.75,0.3,-2,1,NA,3,NA,NA,4,NA,NA,111.265,NA,"T",1,"T1",1,1,1,1,7,9,3,4,111.265,1,1.85771517613309,0.613690778003282,0.397973920370762,0.345614453573934,0.803771052417052,1.09382236379407,0.589241076757026,1.23351538954684
"11/14/22 9:20","11/14/22 9:23","IP Address","184.176.146.66",100,183,TRUE,"11/14/22 9:23","R_sNG7NgpdUluajEl",NA,NA,NA,NA,33.6819,-112.0996,"anonymous","EN","I agree","58c72acd444ade00010234d8",0,"35-44 years old",1,0,1,1,0,-1,1,1,2,1,0,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.451,54.099,54.993,6,0,1,1,1,5,6,2,0.5,0.2,-1,2,NA,NA,3,NA,NA,3,NA,NA,54.993,"T",1,"T2",0,1,1,1,5,6,3,3,54.993,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,-0.157539126273742,-0.297892048012001,0.589241076757026,0.280489287545534
"11/14/22 9:11","11/14/22 9:23","IP Address","63.241.173.16",100,730,TRUE,"11/14/22 9:24","R_V3IhzCRFggPycnv",NA,NA,NA,NA,41.2627,-111.9837,"anonymous","EN","I agree","61087e4fc006ee7d6be38641",1,"25-34 years old",1,1,1,1,0,0,1,-1,6,0,1,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.227,74.668,76.807,7,1,1,1,1,8,9,3,0.75,0.6,0,0,NA,NA,3,NA,NA,4,NA,NA,76.807,"T",1,"T2",1,1,1,1,8,9,3,4,76.807,0,1.85771517613309,0.613690778003282,0.397973920370762,0.345614453573934,1.28442614176245,1.09382236379407,0.589241076757026,1.23351538954684
"11/14/22 9:21","11/14/22 9:24","IP Address","73.200.186.41",100,147,TRUE,"11/14/22 9:24","R_RetpyN3QYd233oZ",NA,NA,NA,NA,39.2124,-76.8776,"anonymous","EN","I agree","5b18248744127b00013f90ce",1,"25-34 years old",1,1,0,1,-1,-1,1,1,2,0,1,1,1,1,3,3.705,58.796,60.415,5,0,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0.2,-2,2,3,NA,NA,3,NA,NA,60.415,NA,NA,"C",0,"C",0,1,1,1,5,10,3,3,60.415,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,-0.157539126273742,1.55772716772942,0.589241076757026,0.280489287545534
"11/14/22 9:19","11/14/22 9:24","IP Address","71.81.227.104",100,249,TRUE,"11/14/22 9:24","R_3nMCEE6HmYjCisM",NA,NA,NA,NA,34.8295,-82.5812,"anonymous","EN","I agree","5cbf5b488be75a0016b49758",1,"35-44 years old",1,1,1,1,-1,-1,1,-1,0,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.063,62.823,65.138,11,0,1,1,1,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,-2,0,NA,3,NA,NA,3,NA,NA,65.138,NA,"T",1,"T1",0,1,1,1,7,6,3,3,65.138,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,0.803771052417052,-0.297892048012001,0.589241076757026,0.280489287545534
"11/14/22 9:17","11/14/22 9:24","IP Address","174.204.75.240",100,402,TRUE,"11/14/22 9:24","R_1LetsOkuqtLwNXQ",NA,NA,NA,NA,47.63,-122.2972,"anonymous","EN","I agree","615f3591c3c176b6c8307304",1,"55+ years old",1,1,1,1,1,-1,1,-1,2,1,1,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.472,173.257,174.397,44,0,1,1,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.75,0.2,0,0,NA,3,NA,NA,3,NA,NA,174.397,NA,"T",1,"T1",0,1,1,1,7,5,3,3,174.397,1,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,0.803771052417052,-0.761796851947358,0.589241076757026,0.280489287545534
"11/14/22 9:20","11/14/22 9:24","IP Address","76.124.129.101",100,190,TRUE,"11/14/22 9:24","R_2410zUN2kqrua92",NA,NA,NA,NA,40.2363,-75.296,"anonymous","EN","I agree","559bd307fdf99b7d0e839549",0,"35-44 years old",1,0,0,0,-1,-1,1,0,3,0,1,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.207,72.727,74.102,6,0,0,0,1,5,5,2,0.5,0.3,-2,1,NA,NA,1,NA,NA,1,NA,NA,74.102,"T",1,"T2",0,0,0,1,5,5,1,1,74.102,0,-0.536495331038436,-1.62403535154527,-2.50432369404041,0.345614453573934,-0.157539126273742,-0.761796851947358,-1.68408901292492,-1.62556291645707
"11/14/22 9:21","11/14/22 9:24","IP Address","74.132.228.214",100,159,TRUE,"11/14/22 9:24","R_3rUw1V1QkensIeS",NA,NA,NA,NA,39.03,-84.559,"anonymous","EN","I agree","5bdbc42b19b9ba000157af4b",1,"35-44 years old",1,0,0,0,-1,-1,1,1,2,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.918,52.915,54.56,7,0,1,1,1,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0.2,-2,2,NA,3,NA,NA,3,NA,NA,54.56,NA,"T",1,"T1",0,1,1,1,6,9,3,3,54.56,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,0.323115963071655,1.09382236379407,0.589241076757026,0.280489287545534
"11/14/22 9:21","11/14/22 9:24","IP Address","97.97.243.144",100,144,TRUE,"11/14/22 9:24","R_2wLIa5nAEMVkJka",NA,NA,NA,NA,27.7363,-82.6654,"anonymous","EN","I agree","62d5c169b25535bc60fd5248",0,"55+ years old",1,1,1,1,-1,-1,1,-1,6,0,1,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.75,43.093,44.747,6,0,1,0,1,3,6,2,0.5,0.6,-2,0,NA,NA,2,NA,NA,2,NA,NA,44.747,"T",1,"T2",0,1,0,1,3,6,2,2,44.747,0,-0.536495331038436,0.613690778003282,-2.50432369404041,0.345614453573934,-1.11884930496454,-0.297892048012001,-0.547423968083947,-0.672536814455769
"11/14/22 9:22","11/14/22 9:24","IP Address","73.192.81.96",100,95,TRUE,"11/14/22 9:24","R_pGkA85j3EHUQnlf",NA,NA,NA,NA,30.223,-81.7595,"anonymous","EN","I agree","6019f3085362081f007bc83f",1,"35-44 years old",1,1,1,1,1,0,1,1,4,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.522,37.844,38.793,6,0,1,1,1,5,9,4,1,0.4,1,2,NA,NA,3,NA,NA,3,NA,NA,38.793,"T",1,"T2",0,1,1,1,5,9,3,3,38.793,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,-0.157539126273742,1.09382236379407,0.589241076757026,0.280489287545534
"11/14/22 9:19","11/14/22 9:24","IP Address","73.78.60.31",100,256,TRUE,"11/14/22 9:24","R_2AGqcn4I66dtE6B",NA,NA,NA,NA,39.5892,-105.1359,"anonymous","EN","I agree","62d44d484a28cd313e2c3ba4",0,"45-54 years old",1,1,0,0,-1,-1,1,1,0,1,1,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.805,93.918,97.281,7,0,1,1,1,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.5,0,-2,2,NA,3,NA,NA,3,NA,NA,97.281,NA,"T",1,"T1",0,1,1,1,5,8,3,3,97.281,1,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,-0.157539126273742,0.629917559858711,0.589241076757026,0.280489287545534
"11/14/22 9:09","11/14/22 9:24","IP Address","104.7.56.57",100,911,TRUE,"11/14/22 9:24","R_ThnKXNtwIGgXeTf",NA,NA,NA,NA,32.6205,-90.0061,"anonymous","EN","I agree","5c330cefca23620001b262b1",0,"55+ years old",0,0,0,0,0,0,0,0,8,0,1,0,1,1,3,8.211,133.444,138.244,19,0,0,1,1,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.75,0.8,0,0,2,NA,NA,2,NA,NA,138.244,NA,NA,"C",0,"C",0,0,1,1,5,9,2,2,138.244,1,-0.536495331038436,-1.62403535154527,0.397973920370762,0.345614453573934,-0.157539126273742,1.09382236379407,-0.547423968083947,-0.672536814455769
"11/14/22 9:21","11/14/22 9:24","IP Address","69.232.33.107",100,156,TRUE,"11/14/22 9:24","R_1Ln8SrrDZJWgez7",NA,NA,NA,NA,34.3914,-77.6597,"anonymous","EN","I agree","5e7aca7dc679490b709c855c",0,"35-44 years old",1,0,1,1,-1,0,1,0,1,1,1,0,1,1,3,13.795,33.353,34.142,7,1,1,1,1,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.75,0.1,-1,1,3,NA,NA,4,NA,NA,34.142,NA,NA,"C",0,"C",1,1,1,1,5,7,3,4,34.142,0,1.85771517613309,0.613690778003282,0.397973920370762,0.345614453573934,-0.157539126273742,0.166012755923355,0.589241076757026,1.23351538954684
"11/14/22 9:19","11/14/22 9:24","IP Address","73.141.243.233",100,275,TRUE,"11/14/22 9:24","R_1Egq4pWHOzXNxhA",NA,NA,NA,NA,40.0172,-75.0883,"anonymous","EN","I agree","61255c5cd3dc2cfd8fbc101d",1,"55+ years old",1,1,0,1,0,-1,1,1,1,1,0,1,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.382,86.658,89.278,11,0,1,1,1,5,5,2,0.5,0.1,-1,2,NA,NA,3,NA,NA,3,NA,NA,89.278,"T",1,"T2",0,1,1,1,5,5,3,3,89.278,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,-0.157539126273742,-0.761796851947358,0.589241076757026,0.280489287545534
"11/14/22 9:21","11/14/22 9:24","IP Address","108.92.163.193",100,209,TRUE,"11/14/22 9:24","R_1rPmoMFMCYVQiFS",NA,NA,NA,NA,34.0344,-84.6002,"anonymous","EN","I agree","5c5485607614690001164951",0,"35-44 years old",1,0,1,0,-1,-1,1,-1,0,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.233,84.259,85.43,6,0,1,1,1,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,-2,0,NA,3,NA,NA,3,NA,NA,85.43,NA,"T",1,"T1",0,1,1,1,3,8,3,3,85.43,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,-1.11884930496454,0.629917559858711,0.589241076757026,0.280489287545534
"11/14/22 9:19","11/14/22 9:24","IP Address","35.138.255.34",100,331,TRUE,"11/14/22 9:24","R_1HdEFLoNBA9dznN",NA,NA,NA,NA,28.2475,-82.4943,"anonymous","EN","I agree","5f96e38dbecb16000867dfa1",0,"35-44 years old",1,1,1,1,0,1,0,-1,5,0,1,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.292,232.999,235.63,10,0,0,0,1,6,4,3,0.75,0.5,1,-1,NA,NA,1,NA,NA,1,NA,NA,235.63,"T",1,"T2",0,0,0,1,6,4,1,1,235.63,1,-0.536495331038436,-1.62403535154527,-2.50432369404041,0.345614453573934,0.323115963071655,-1.22570165588271,-1.68408901292492,-1.62556291645707
"11/14/22 9:22","11/14/22 9:24","IP Address","24.127.180.222",100,141,TRUE,"11/14/22 9:24","R_27dFKlCGTQrRm52",NA,NA,NA,NA,42.331,-83.3785,"anonymous","EN","I agree","62fbeca46caf4abaaf74b5f1",1,"55+ years old",1,0,0,0,1,1,-1,-1,6,1,1,1,0,1,3,24.75,43.574,44.556,6,0,1,1,1,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.75,0.6,2,-2,3,NA,NA,3,NA,NA,44.556,NA,NA,"C",0,"C",0,1,1,1,7,9,3,3,44.556,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,0.803771052417052,1.09382236379407,0.589241076757026,0.280489287545534
"11/14/22 9:21","11/14/22 9:24","IP Address","47.217.207.138",100,195,TRUE,"11/14/22 9:24","R_1kYVEmJdqzIrHZo",NA,NA,NA,NA,35.6305,-95.9665,"anonymous","EN","I agree","6094a41f36a19091aa12d460",1,"35-44 years old",1,0,1,0,-1,-1,1,-1,4,1,1,0,1,1,3,45.891,71.281,72.096,6,0,0,1,1,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.75,0.4,-2,0,2,NA,NA,2,NA,NA,72.096,NA,NA,"C",0,"C",0,0,1,1,6,5,2,2,72.096,0,-0.536495331038436,-1.62403535154527,0.397973920370762,0.345614453573934,0.323115963071655,-0.761796851947358,-0.547423968083947,-0.672536814455769
"11/14/22 9:13","11/14/22 9:24","IP Address","216.164.189.32",100,675,TRUE,"11/14/22 9:24","R_3PR0YKmHitYMGjE",NA,NA,NA,NA,40.595,-75.5289,"anonymous","EN","I agree","5e62f732321c5c08db54cca2",1,"35-44 years old",1,0,0,0,-1,0,1,0,1,1,1,1,1,1,3,67.764,108.399,109.9,7,0,1,1,1,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0.1,-1,1,3,NA,NA,3,NA,NA,109.9,NA,NA,"C",0,"C",0,1,1,1,4,8,3,3,109.9,1,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,-0.638194215619139,0.629917559858711,0.589241076757026,0.280489287545534
"11/14/22 9:19","11/14/22 9:24","IP Address","73.80.66.79",100,286,TRUE,"11/14/22 9:24","R_3NvX4MGnWBSq8jT",NA,NA,NA,NA,40.7182,-74.0476,"anonymous","EN","I agree","610817e75d1ed4e2f023f912",1,"25-34 years old",0,1,1,0,0,0,1,1,0,1,1,0,0,1,3,26.843,58.402,59.442,6,0,1,1,1,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.5,0,0,2,3,NA,NA,3,NA,NA,59.442,NA,NA,"C",0,"C",0,1,1,1,2,8,3,3,59.442,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,-1.59950439430993,0.629917559858711,0.589241076757026,0.280489287545534
"11/14/22 9:16","11/14/22 9:24","IP Address","108.217.72.81",100,474,TRUE,"11/14/22 9:24","R_0Dv0o1MsroyKUSt",NA,NA,NA,NA,33.781,-118.2622,"anonymous","EN","I agree","5b5a822e1ad8270001c4f28d",1,"35-44 years old",1,0,0,0,-1,-1,1,0,5,0,1,1,1,1,3,69.692,133.192,153.888,11,0,1,0,1,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0.5,-2,1,2,NA,NA,2,NA,NA,153.888,NA,NA,"C",0,"C",0,1,0,1,10,8,2,2,153.888,1,-0.536495331038436,0.613690778003282,-2.50432369404041,0.345614453573934,2.24573632045324,0.629917559858711,-0.547423968083947,-0.672536814455769
"11/14/22 9:22","11/14/22 9:24","IP Address","108.6.134.230",100,160,TRUE,"11/14/22 9:24","R_3kFJgn6Tcw4NPcm",NA,NA,NA,NA,40.7852,-73.8098,"anonymous","EN","I agree","5e415a5f9dd805382f0b6af9",1,"45-54 years old",0,1,1,1,1,-1,1,-1,4,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.486,57.846,60.584,8,0,1,1,1,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0.4,0,0,NA,3,NA,NA,3,NA,NA,60.584,NA,"T",1,"T1",0,1,1,1,9,9,3,3,60.584,0,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,1.76508123110785,1.09382236379407,0.589241076757026,0.280489287545534
"11/14/22 9:21","11/14/22 9:24","IP Address","74.209.19.37",100,172,TRUE,"11/14/22 9:24","R_2OZ454xL1WuXkNq",NA,NA,NA,NA,42.433,-73.4903,"anonymous","EN","I agree","5be57ef9610bcd000108ba45",1,"45-54 years old",1,0,1,0,0,-1,0,-1,5,1,0,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.253,56.761,57.644,8,0,0,1,1,3,5,2,0.5,0.5,-1,-1,NA,NA,2,NA,NA,2,NA,NA,57.644,"T",1,"T2",0,0,1,1,3,5,2,2,57.644,0,-0.536495331038436,-1.62403535154527,0.397973920370762,0.345614453573934,-1.11884930496454,-0.761796851947358,-0.547423968083947,-0.672536814455769
"11/14/22 9:23","11/14/22 9:24","IP Address","63.240.136.241",100,94,TRUE,"11/14/22 9:24","R_3rYsdNC8s5gIHMx",NA,NA,NA,NA,39.8367,-88.9428,"anonymous","EN","I agree","610329975d39376c37360d3c",0,"25-34 years old",1,1,1,1,-1,0,1,1,1,1,1,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.933,29.024,30.298,6,1,1,1,1,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.5,0.1,-1,2,NA,3,NA,NA,4,NA,NA,30.298,NA,"T",1,"T1",1,1,1,1,10,10,3,4,30.298,0,1.85771517613309,0.613690778003282,0.397973920370762,0.345614453573934,2.24573632045324,1.55772716772942,0.589241076757026,1.23351538954684
"11/14/22 9:22","11/14/22 9:25","IP Address","73.20.1.103",100,182,TRUE,"11/14/22 9:25","R_3HOKWjiTftSZ7Au",NA,NA,NA,NA,41.1919,-111.9474,"anonymous","EN","I agree","615b76e05c1c5a26e46f1b3e",0,"25-34 years old",0,0,1,0,-1,0,1,0,3,0,1,1,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.796,66.227,67.159,6,1,1,1,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.75,0.3,-1,1,NA,3,NA,NA,4,NA,NA,67.159,NA,"T",1,"T1",1,1,1,1,7,5,3,4,67.159,0,1.85771517613309,0.613690778003282,0.397973920370762,0.345614453573934,0.803771052417052,-0.761796851947358,0.589241076757026,1.23351538954684
"11/14/22 9:20","11/14/22 9:25","IP Address","67.233.187.157",100,248,TRUE,"11/14/22 9:25","R_2VlLUEa1cc5JVe3",NA,NA,NA,NA,28.7115,-81.5135,"anonymous","EN","I agree","633e327052bcc8b44d6e0d2c",1,"45-54 years old",1,0,1,0,-1,0,1,-1,2,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.988,104.722,105.599,6,0,1,1,1,6,9,4,1,0.2,-1,0,NA,NA,3,NA,NA,3,NA,NA,105.599,"T",1,"T2",0,1,1,1,6,9,3,3,105.599,1,-0.536495331038436,0.613690778003282,0.397973920370762,0.345614453573934,0.323115963071655,1.09382236379407,0.589241076757026,0.280489287545534
"11/14/22 9:21","11/14/22 9:25","IP Address","24.88.251.113",100,229,TRUE,"11/14/22 9:25","R_Z7RLn2CuDgzoGUp",NA,NA,NA,NA,35.6577,-78.3837,"anonymous","EN","I agree","63440b43f8450ab14696f628",1,"25-34 years old",1,1,1,0,1,1,1,-1,9,1,1,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.182,45.012,45.824,8,1,1,1,1,8,8,3,0.75,0.9,2,0,NA,NA,3,NA,NA,4,NA,NA,45.824,"T",1,"T2",1,1,1,1,8,8,3,4,45.824,0,1.85771517613309,0.613690778003282,0.397973920370762,0.345614453573934,1.28442614176245,0.629917559858711,0.589241076757026,1.23351538954684
